data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev,roic
2017-04-30,PRML3,9.03,659250.0,-0.0292,-0.00366
2017-05-31,PRML3,7.92,859306.0,-0.03106,-0.01083
2017-06-30,PRML3,10.5,61938572.0,-0.02729,-0.01083
2017-07-31,PRML3,11.0,318090.0,-0.02666,-0.01083
2017-08-31,PRML3,11.3,5161727.0,-0.03371,-0.02831
2017-09-30,PRML3,11.15,214645.0,-0.03393,-0.02831
2017-10-31,PRML3,11.13,118327.0,-0.03396,-0.02831
2017-11-30,PRML3,11.0,227762.0,-0.03428,-0.03016
2017-12-31,PRML3,11.43,29707345.0,-0.03365,-0.03016
2018-01-31,PRML3,11.23,381528.0,-0.03394,-0.03016
2018-02-28,PRML3,11.35,3698253.0,-0.03377,-0.03016
2018-03-31,PRML3,11.4,323634.0,-0.0363,-0.07345
2018-04-30,PRML3,11.52,207405.0,-0.03612,-0.07345
2020-02-29,PRNR3,13.14,3414024.0,0.00531,0.08201
2020-03-31,PRNR3,7.67,1160475.0,0.03735,0.01735
2020-04-30,PRNR3,7.71,1213041.0,0.03717,0.01735
2020-05-31,PRNR3,8.67,2004376.0,0.03382,0.01735
2020-06-30,PRNR3,9.24,3193024.0,0.05846,0.02105
2020-07-31,PRNR3,10.47,4058446.0,0.05027,0.02105
2020-08-31,PRNR3,8.9,2113150.0,0.00171,-0.04249
2020-09-30,PRNR3,8.27,2661821.0,0.00187,-0.04249
2020-10-31,PRNR3,8.46,4720873.0,0.00182,-0.04249
2020-11-30,PRNR3,8.57,3432465.0,-0.00629,-0.06058
2020-12-31,PRNR3,8.28,1069069.0,-0.00656,-0.06058
2021-01-31,PRNR3,7.75,910209.0,-0.00712,-0.06058
2021-02-28,PRNR3,6.77,2596008.0,-0.00847,-0.06058
2021-03-31,PRNR3,7.63,2726414.0,-0.01753,0.01178
2021-04-30,PRNR3,8.52,6909837.0,-0.01541,0.01178
2021-05-31,PRNR3,7.92,1713555.0,-0.04971,-0.00922
2021-06-30,PRNR3,9.95,3773444.0,-0.03901,-0.00922
2021-07-31,PRNR3,8.65,1173088.0,-0.04528,-0.00922
2021-08-31,PRNR3,7.8,391503.0,0.02928,0.07579
2021-09-30,PRNR3,7.58,590176.0,0.03017,0.07579
2021-10-31,PRNR3,6.56,891977.0,0.03516,0.07579
2021-11-30,PRNR3,6.31,951069.0,0.08074,0.10848
2021-12-31,PRNR3,6.74,535265.0,0.07573,0.10848
2022-01-31,PRNR3,6.11,1001603.0,0.08437,0.10848
2022-02-28,PRNR3,5.81,549302.0,0.08914,0.10848
2022-03-31,PRNR3,6.62,2200413.0,0.07916,0.06353
2022-04-30,PRNR3,6.05,662232.0,0.08686,0.06353
2022-05-31,PRNR3,6.44,730433.0,0.11352,0.08238
2022-06-30,PRNR3,5.02,1944404.0,0.14431,0.08238
2022-07-31,PRNR3,5.01,442353.0,0.14458,0.08238
2022-08-31,PRNR3,5.32,868179.0,0.16995,0.09971
2022-09-30,PRNR3,5.3,1134997.0,0.17049,0.09971
2022-10-31,PRNR3,6.25,1289787.0,0.1473,0.09971
2022-11-30,PRNR3,6.31,1011601.0,0.29351,0.16605
2022-12-31,PRNR3,6.7,690526.0,0.2873,0.16605
2023-01-31,PRNR3,8.42,5373004.0,0.23413,0.16605
2023-02-28,PRNR3,7.41,505923.0,0.26268,0.16605
2023-03-31,PRNR3,7.78,1287211.0,0.30363,0.22485
2023-04-30,PRNR3,8.75,1422490.0,0.27361,0.22485
2023-05-31,PRNR3,8.41,1073562.0,0.29898,0.19458
2023-06-30,PRNR3,9.55,1356765.0,0.26877,0.19458
2015-12-31,PSSA3,10.05,11475170.0,0.23752,-0.00531
2016-01-31,PSSA3,9.13,40651338.0,0.46366,-0.00531
2016-02-29,PSSA3,8.25,12958157.0,-0.19552,-0.01103
2016-03-31,PSSA3,9.55,13917652.0,-0.58566,-0.01103
2016-04-30,PSSA3,9.72,18354594.0,-0.78533,-0.01103
2016-05-31,PSSA3,9.26,18789069.0,-0.3454,-0.02178
2016-06-30,PSSA3,9.38,19369378.0,-0.40087,-0.02178
2016-07-31,PSSA3,9.86,18554471.0,-1.0536,-0.02178
2016-08-31,PSSA3,9.66,17144926.0,1.16828,-0.04067
2016-09-30,PSSA3,10.46,17076299.0,0.14616,-0.04067
2016-10-31,PSSA3,10.94,14813882.0,0.07112,-0.05038
2016-11-30,PSSA3,10.35,27372372.0,0.09723,-0.05038
2016-12-31,PSSA3,9.76,6981159.0,0.15753,-0.05038
2017-01-31,PSSA3,9.53,14482406.0,0.20288,-0.05038
2017-02-28,PSSA3,10.48,14081513.0,-0.24498,-0.04387
2017-03-31,PSSA3,10.3,8127897.0,-0.18493,-0.04387
2017-04-30,PSSA3,10.42,10157424.0,-0.21887,-0.04387
2017-05-31,PSSA3,11.68,15040008.0,-1.96278,-0.03995
2017-06-30,PSSA3,11.1,13303111.0,-0.22864,-0.03995
2017-07-31,PSSA3,11.67,17441711.0,-0.45234,-0.03995
2017-08-31,PSSA3,12.87,29879924.0,0.15681,-0.0151
2017-09-30,PSSA3,13.95,34887456.0,0.09052,-0.0151
2017-10-31,PSSA3,13.46,37816094.0,0.23034,-0.01532
2017-11-30,PSSA3,13.5,12972857.0,0.22194,-0.01532
2017-12-31,PSSA3,13.69,12430251.0,0.19267,-0.01532
2018-01-31,PSSA3,16.65,11789168.0,0.06275,-0.01532
2018-02-28,PSSA3,17.26,51044751.0,0.11158,-0.00421
2018-03-31,PSSA3,18.3,31860336.0,0.08936,-0.00421
2018-04-30,PSSA3,17.06,46956080.0,0.11782,-0.00421
2018-05-31,PSSA3,16.62,100631041.0,0.17888,0.0128
2018-06-30,PSSA3,16.15,28809052.0,0.21853,0.0128
2018-07-31,PSSA3,19.7,57132096.0,0.13158,0.03143
2018-08-31,PSSA3,21.79,63621054.0,0.10469,0.03143
2018-09-30,PSSA3,23.54,38308208.0,0.08943,0.03143
2018-10-31,PSSA3,21.59,46544197.0,0.10676,0.03143
2018-11-30,PSSA3,21.2,42638297.0,0.17136,0.0536
2018-12-31,PSSA3,21.32,25407637.0,0.16892,0.0536
2019-01-31,PSSA3,22.93,72284288.0,0.1416,0.0536
2019-02-28,PSSA3,22.91,43545919.0,0.16976,0.05017
2019-03-31,PSSA3,22.01,20564760.0,0.18816,0.05017
2019-04-30,PSSA3,22.45,35076424.0,0.18552,0.05017
2019-05-31,PSSA3,21.98,74010731.0,0.21359,0.04905
2019-06-30,PSSA3,21.69,54048075.0,0.2309,0.04905
2019-07-31,PSSA3,21.86,31546103.0,0.2251,0.04905
2019-08-31,PSSA3,23.5,67788458.0,0.14879,0.04353
2019-09-30,PSSA3,24.71,47148562.0,0.13247,0.04353
2019-10-31,PSSA3,24.32,81440483.0,0.14041,0.04353
2019-11-30,PSSA3,25.42,30571044.0,0.11212,0.04053
2019-12-31,PSSA3,26.58,28074176.0,0.10231,0.04053
2020-01-31,PSSA3,28.02,65627222.0,0.09232,0.04053
2020-02-29,PSSA3,25.84,75290428.0,0.10382,0.04111
2020-03-31,PSSA3,19.03,32004708.0,0.22847,0.04111
2020-04-30,PSSA3,19.62,28163665.0,0.22232,0.04111
2020-05-31,PSSA3,20.49,84142449.0,0.25853,0.06713
2020-06-30,PSSA3,22.05,48340357.0,0.2107,0.06713
2020-07-31,PSSA3,23.63,66279394.0,0.17356,0.06713
2020-08-31,PSSA3,23.12,123451854.0,0.39921,0.06678
2020-09-30,PSSA3,21.11,45758006.0,0.70381,0.06678
2020-10-31,PSSA3,20.74,75289687.0,0.81589,0.06678
2020-11-30,PSSA3,20.94,919680852.0,0.80882,0.08576
2020-12-31,PSSA3,21.65,39447298.0,0.64663,0.08576
2021-01-31,PSSA3,21.29,42157607.0,0.7207,0.08576
2021-02-28,PSSA3,19.26,67684447.0,0.46627,0.08555
2021-03-31,PSSA3,20.76,41358912.0,0.35772,0.08555
2021-04-30,PSSA3,22.6,80162648.0,0.30729,0.08555
2021-05-31,PSSA3,24.34,29201083.0,0.21645,0.07371
2021-06-30,PSSA3,24.48,65447871.0,0.21348,0.07371
2021-07-31,PSSA3,23.92,143521674.0,0.23147,0.07371
2021-08-31,PSSA3,26.48,123679523.0,0.18952,0.10344
2021-09-30,PSSA3,22.9,78859977.0,0.26034,0.10344
2021-10-31,PSSA3,21.62,45925790.0,0.30088,0.10344
2021-11-30,PSSA3,20.83,49976377.0,0.22855,0.0869
2021-12-31,PSSA3,19.57,62797569.0,0.26768,0.0869
2022-01-31,PSSA3,18.55,76179267.0,0.31098,0.0869
2022-02-28,PSSA3,19.63,32349536.0,0.26604,0.11485
2022-03-31,PSSA3,19.75,38570997.0,0.26135,0.11485
2022-04-30,PSSA3,19.45,66479092.0,0.29135,0.11485
2022-05-31,PSSA3,19.83,18543461.0,0.24724,0.10756
2022-06-30,PSSA3,16.98,57259933.0,0.45686,0.10756
2022-07-31,PSSA3,17.61,21698803.0,0.38464,0.10756
2022-08-31,PSSA3,20.67,54996919.0,0.11395,0.05949
2022-09-30,PSSA3,20.69,29971265.0,0.11361,0.05949
2022-10-31,PSSA3,22.76,81219015.0,0.08602,0.05949
2022-11-30,PSSA3,23.79,56992795.0,0.07429,0.0579
2022-12-31,PSSA3,22.75,31373805.0,0.08439,0.0579
2023-01-31,PSSA3,25.45,109541148.0,0.06238,0.0579
2023-02-28,PSSA3,26.01,76030791.0,0.10244,0.0515
2023-03-31,PSSA3,23.11,39657024.0,0.14153,0.0515
2023-04-30,PSSA3,24.69,51848645.0,0.11714,0.0515
2023-05-31,PSSA3,23.49,63083602.0,0.10188,0.04286
2023-06-30,PSSA3,28.12,99444878.0,0.08023,0.04286
2015-12-31,PTBL3,1.53,64717.0,0.21677,0.18538
2016-01-31,PTBL3,1.29,45992.0,0.23047,0.18538
2016-02-29,PTBL3,1.38,40926.0,0.22557,0.18538
2016-03-31,PTBL3,1.55,132306.0,0.16015,0.11908
2016-04-30,PTBL3,1.86,388416.0,0.14838,0.11908
2016-05-31,PTBL3,1.78,165571.0,0.13505,0.11118
2016-06-30,PTBL3,1.75,681774.0,0.13605,0.11118
2016-07-31,PTBL3,1.97,260709.0,0.12911,0.11118
2016-08-31,PTBL3,2.26,477706.0,0.10576,0.10627
2016-09-30,PTBL3,2.04,658424.0,0.11111,0.10627
2016-10-31,PTBL3,1.93,563977.0,0.11389,0.10627
2016-11-30,PTBL3,1.69,261423.0,0.10938,0.10729
2016-12-31,PTBL3,1.54,642003.0,0.11371,0.10729
2017-01-31,PTBL3,2.01,805451.0,0.10129,0.10729
2017-02-28,PTBL3,2.04,842740.0,0.10041,0.10729
2017-03-31,PTBL3,2.19,1540880.0,0.08074,0.10161
2017-04-30,PTBL3,2.19,1611635.0,0.08074,0.10161
2017-05-31,PTBL3,2.62,1640454.0,0.10546,0.12653
2017-06-30,PTBL3,2.36,1256662.0,0.11162,0.12653
2017-07-31,PTBL3,2.87,1915136.0,0.10024,0.12653
2017-08-31,PTBL3,3.17,3136762.0,0.11387,0.13875
2017-09-30,PTBL3,3.93,3299051.0,0.09981,0.13875
2017-10-31,PTBL3,4.47,6430448.0,0.09172,0.13875
2017-11-30,PTBL3,4.23,3006522.0,0.10038,0.14647
2017-12-31,PTBL3,4.23,6594690.0,0.10038,0.14647
2018-01-31,PTBL3,4.32,2455988.0,0.09894,0.14647
2018-02-28,PTBL3,4.4,3556967.0,0.11253,0.16552
2018-03-31,PTBL3,4.14,1625939.0,0.1173,0.16552
2018-04-30,PTBL3,3.96,1367585.0,0.12077,0.16552
2018-05-31,PTBL3,3.26,2131491.0,0.11921,0.1503
2018-06-30,PTBL3,2.95,1243829.0,0.12639,0.1503
2018-07-31,PTBL3,3.47,1661990.0,0.1147,0.1503
2018-08-31,PTBL3,3.12,1135272.0,0.218,0.17545
2018-09-30,PTBL3,3.18,1459823.0,0.21582,0.17545
2018-10-31,PTBL3,4.16,2016139.0,0.18379,0.17545
2018-11-30,PTBL3,4.03,2179947.0,0.1691,0.17206
2018-12-31,PTBL3,4.16,1688445.0,0.16585,0.17206
2019-01-31,PTBL3,4.62,2787492.0,0.15503,0.17206
2019-02-28,PTBL3,4.17,1351766.0,0.18278,0.19045
2019-03-31,PTBL3,3.93,9937669.0,0.18929,0.19045
2019-04-30,PTBL3,3.98,1145363.0,0.19116,0.19045
2019-05-31,PTBL3,3.55,1306997.0,0.16967,0.14781
2019-06-30,PTBL3,3.5,3384198.0,0.17076,0.14781
2019-07-31,PTBL3,3.36,2450433.0,0.17458,0.14781
2019-08-31,PTBL3,3.09,1869650.0,0.09082,0.09214
2019-09-30,PTBL3,3.46,2268426.0,0.08582,0.09214
2019-10-31,PTBL3,3.28,1072497.0,0.08819,0.09214
2019-11-30,PTBL3,3.35,1333810.0,0.10527,0.09123
2019-12-31,PTBL3,4.43,5674044.0,0.08861,0.09123
2020-01-31,PTBL3,4.93,4108664.0,0.08253,0.09123
2020-02-29,PTBL3,4.21,7349953.0,0.0916,0.09123
2020-03-31,PTBL3,1.84,5651963.0,0.00021,0.07587
2020-04-30,PTBL3,2.33,5996809.0,0.07747,0.07587
2020-05-31,PTBL3,2.78,6108477.0,0.10226,0.08458
2020-06-30,PTBL3,3.47,6240188.0,0.09084,0.08458
2020-07-31,PTBL3,3.59,3900931.0,0.08916,0.08458
2020-08-31,PTBL3,3.75,4001218.0,0.04028,0.09815
2020-09-30,PTBL3,4.4,8960206.0,0.03647,0.09815
2020-10-31,PTBL3,5.26,19098149.0,0.03243,0.09815
2020-11-30,PTBL3,5.76,26374616.0,0.0478,0.1148
2020-12-31,PTBL3,5.74,35027310.0,0.0479,0.1148
2021-01-31,PTBL3,6.76,23845740.0,0.04305,0.1148
2021-02-28,PTBL3,7.38,31047643.0,0.04034,0.1148
2021-03-31,PTBL3,7.62,39293665.0,0.06334,0.13822
2021-04-30,PTBL3,10.15,84002028.0,0.05035,0.13822
2021-05-31,PTBL3,11.79,47621479.0,0.06218,0.18037
2021-06-30,PTBL3,15.21,66297842.0,0.05026,0.18037
2021-07-31,PTBL3,12.32,117732184.0,0.05994,0.18037
2021-08-31,PTBL3,12.65,43945980.0,0.08998,0.20107
2021-09-30,PTBL3,9.53,21924410.0,0.11358,0.20107
2021-10-31,PTBL3,8.4,10761383.0,0.12508,0.20107
2021-11-30,PTBL3,7.73,8398131.0,0.16067,0.22085
2021-12-31,PTBL3,9.01,8160225.0,0.14368,0.22085
2022-01-31,PTBL3,8.81,13936629.0,0.14605,0.22085
2022-02-28,PTBL3,8.11,4660852.0,0.15518,0.22085
2022-03-31,PTBL3,9.29,10085293.0,0.14181,0.24626
2022-04-30,PTBL3,8.35,8348549.0,0.15288,0.24626
2022-05-31,PTBL3,7.96,4075776.0,0.18882,0.26596
2022-06-30,PTBL3,5.96,4426709.0,0.22948,0.26596
2022-07-31,PTBL3,8.05,7256107.0,0.18743,0.26596
2022-08-31,PTBL3,9.61,4759392.0,0.17729,0.25446
2022-09-30,PTBL3,9.94,10891857.0,0.17303,0.25446
2022-10-31,PTBL3,11.39,16831896.0,0.15641,0.25446
2022-11-30,PTBL3,7.84,19972625.0,0.19947,0.23816
2022-12-31,PTBL3,7.95,6350228.0,0.1977,0.23816
2023-01-31,PTBL3,7.88,9898895.0,0.19882,0.23816
2023-02-28,PTBL3,6.66,5025691.0,0.22174,0.23816
2023-03-31,PTBL3,5.82,5247529.0,0.21287,0.19452
2023-04-30,PTBL3,5.83,5899193.0,0.21267,0.19452
2023-05-31,PTBL3,6.7,12354705.0,0.14047,0.12974
2023-06-30,PTBL3,6.96,11631516.0,0.13747,0.12974
2016-05-31,PTPA3,7.86,0.0,0.19434,0.14485
2016-06-30,PTPA3,100.0,0.0,0.15544,0.14485
2016-07-31,PTPA3,76.5,15300.0,0.16272,0.14485
2015-12-31,PTPA4,49.18,0.0,0.11913,0.08251
2016-01-31,PTPA4,49.18,0.0,0.11913,0.08251
2016-02-29,PTPA4,69.72,0.0,0.1065,0.08251
2016-03-31,PTPA4,71.63,0.0,0.13973,0.11338
2016-04-30,PTPA4,72.85,0.0,0.14043,0.11338
2016-05-31,PTPA4,72.85,0.0,0.19434,0.14485
2016-06-30,PTPA4,77.0,0.0,0.15544,0.14485
2016-07-31,PTPA4,77.79,7779.0,0.16272,0.14485
2016-08-31,PTPA4,80.0,8000.0,0.18902,0.15569
2015-12-31,QUAL3,8.68,19179245.0,0.10863,0.08129
2016-01-31,QUAL3,8.29,32981022.0,0.11405,0.08129
2016-02-29,QUAL3,7.92,32785271.0,0.11974,0.08129
2016-03-31,QUAL3,9.14,38161082.0,0.09999,0.1031
2016-04-30,QUAL3,9.16,29868731.0,0.09979,0.1031
2016-05-31,QUAL3,9.9,39774783.0,0.10483,0.15666
2016-06-30,QUAL3,12.08,42124143.0,0.08615,0.15666
2016-07-31,QUAL3,13.96,45042461.0,0.07471,0.15666
2016-08-31,QUAL3,14.73,28625174.0,0.06844,0.16263
2016-09-30,QUAL3,12.45,67903743.0,0.08053,0.16263
2016-10-31,QUAL3,13.34,29181038.0,0.07535,0.16263
2016-11-30,QUAL3,12.54,31810067.0,0.08925,0.1627
2016-12-31,QUAL3,13.15,28723380.0,0.08508,0.1627
2017-01-31,QUAL3,14.08,19127813.0,0.07946,0.1627
2017-02-28,QUAL3,13.47,25421632.0,0.08309,0.1627
2017-03-31,QUAL3,14.11,59107565.0,0.08397,0.16898
2017-04-30,QUAL3,15.44,33808772.0,0.07686,0.16898
2017-05-31,QUAL3,19.57,137501127.0,0.06928,0.12666
2017-06-30,QUAL3,20.04,88652764.0,0.06762,0.12666
2017-07-31,QUAL3,22.91,48904905.0,0.05908,0.12666
2017-08-31,QUAL3,24.34,106468685.0,0.05475,0.12483
2017-09-30,QUAL3,26.73,61013367.0,0.05028,0.12483
2017-10-31,QUAL3,24.68,65741201.0,0.05451,0.12483
2017-11-30,QUAL3,21.63,81399423.0,0.0693,0.13758
2017-12-31,QUAL3,22.26,91838056.0,0.06854,0.13758
2018-01-31,QUAL3,21.97,112524911.0,0.06949,0.13758
2018-02-28,QUAL3,20.65,83784665.0,0.07409,0.13758
2018-03-31,QUAL3,16.0,93480459.0,0.09384,0.13794
2018-04-30,QUAL3,17.75,31848590.0,0.08591,0.13794
2018-05-31,QUAL3,13.89,626556213.0,0.11467,0.14006
2018-06-30,QUAL3,13.74,88556550.0,0.1183,0.14006
2018-07-31,QUAL3,14.92,38697005.0,0.109,0.14006
2018-08-31,QUAL3,11.73,48181412.0,0.14033,0.15349
2018-09-30,QUAL3,12.27,22553816.0,0.13439,0.15349
2018-10-31,QUAL3,10.72,36230041.0,0.15313,0.15349
2018-11-30,QUAL3,10.32,185548129.0,0.16188,0.1429
2018-12-31,QUAL3,9.59,33423695.0,0.17414,0.1429
2019-01-31,QUAL3,11.8,46015897.0,0.14146,0.1429
2019-02-28,QUAL3,11.53,25724750.0,0.14476,0.1429
2019-03-31,QUAL3,11.67,44338511.0,0.14369,0.14312
2019-04-30,QUAL3,13.3,52519862.0,0.13131,0.14312
2019-05-31,QUAL3,15.58,77416348.0,0.1152,0.13395
2019-06-30,QUAL3,17.76,56744328.0,0.10097,0.13395
2019-07-31,QUAL3,17.68,42041123.0,0.1044,0.13395
2019-08-31,QUAL3,22.75,82542312.0,0.08415,0.14426
2019-09-30,QUAL3,24.75,82458791.0,0.07736,0.14426
2019-10-31,QUAL3,28.3,92106707.0,0.07542,0.14426
2019-11-30,QUAL3,32.65,131705276.0,0.06777,0.12415
2019-12-31,QUAL3,32.91,97091764.0,0.06723,0.12415
2020-01-31,QUAL3,36.78,146553053.0,0.06018,0.12415
2020-02-29,QUAL3,30.39,179150431.0,0.0728,0.12415
2020-03-31,QUAL3,20.94,101948276.0,0.08017,0.15577
2020-04-30,QUAL3,23.0,135343303.0,0.07373,0.15577
2020-05-31,QUAL3,21.05,86075136.0,0.07686,0.14805
2020-06-30,QUAL3,25.73,92420033.0,0.06396,0.14805
2020-07-31,QUAL3,24.84,97652842.0,0.06606,0.14805
2020-08-31,QUAL3,27.72,93288864.0,0.06336,0.15248
2020-09-30,QUAL3,30.16,164627027.0,0.05849,0.15248
2020-10-31,QUAL3,28.37,99239989.0,0.06225,0.15248
2020-11-30,QUAL3,29.57,93950737.0,0.06268,0.15246
2020-12-31,QUAL3,31.18,108872009.0,0.05954,0.15246
2021-01-31,QUAL3,27.81,146140377.0,0.06667,0.15246
2021-02-28,QUAL3,28.24,161984896.0,0.06569,0.15246
2021-03-31,QUAL3,27.13,157079817.0,0.06599,0.1489
2021-04-30,QUAL3,24.18,107225114.0,0.07345,0.1489
2021-05-31,QUAL3,28.11,45678375.0,0.07556,0.15606
2021-06-30,QUAL3,27.81,70168383.0,0.07632,0.15606
2021-07-31,QUAL3,24.82,43821175.0,0.08511,0.15606
2021-08-31,QUAL3,20.6,78438276.0,0.08911,0.1333
2021-09-30,QUAL3,19.27,58794469.0,0.09444,0.1333
2021-10-31,QUAL3,16.49,32261806.0,0.10791,0.1333
2021-11-30,QUAL3,15.16,54867339.0,0.10763,0.11263
2021-12-31,QUAL3,16.29,65187446.0,0.10148,0.11263
2022-01-31,QUAL3,17.73,32654602.0,0.09456,0.11263
2022-02-28,QUAL3,12.39,137374966.0,0.12639,0.11263
2022-03-31,QUAL3,15.45,69824479.0,0.10567,0.13131
2022-04-30,QUAL3,12.79,65404336.0,0.12147,0.13131
2022-05-31,QUAL3,11.03,39418172.0,0.13362,0.13285
2022-06-30,QUAL3,10.96,39292882.0,0.13421,0.13285
2022-07-31,QUAL3,9.69,32570173.0,0.14616,0.13285
2022-08-31,QUAL3,9.46,41091151.0,0.1408,0.11142
2022-09-30,QUAL3,8.02,23707773.0,0.15619,0.11142
2022-10-31,QUAL3,7.75,35060634.0,0.15954,0.11142
2022-11-30,QUAL3,6.05,34826272.0,0.16408,0.11288
2022-12-31,QUAL3,5.77,22185577.0,0.16814,0.11288
2023-01-31,QUAL3,6.2,32331650.0,0.16185,0.11288
2023-02-28,QUAL3,4.59,29663690.0,0.1881,0.11288
2023-03-31,QUAL3,3.62,24106990.0,0.13974,0.08772
2023-04-30,QUAL3,3.9,45024583.0,0.13544,0.08772
2023-05-31,QUAL3,4.35,44989530.0,0.11088,0.07707
2023-06-30,QUAL3,4.84,30069631.0,0.10545,0.07707
2015-12-31,RADL3,6.43,86384094.0,0.03875,0.12294
2016-01-31,RADL3,7.52,160883693.0,0.03314,0.12294
2016-02-29,RADL3,8.34,71166238.0,0.03288,0.13705
2016-03-31,RADL3,9.48,88523046.0,0.02899,0.13705
2016-04-30,RADL3,10.0,62113096.0,0.02895,0.1449
2016-05-31,RADL3,10.49,165536898.0,0.02761,0.1449
2016-06-30,RADL3,11.5,94389870.0,0.02527,0.1449
2016-07-31,RADL3,12.07,91241239.0,0.02746,0.15728
2016-08-31,RADL3,10.87,81111714.0,0.03045,0.15728
2016-09-30,RADL3,12.09,85909115.0,0.02746,0.15728
2016-10-31,RADL3,12.93,77755027.0,0.02843,0.16704
2016-11-30,RADL3,11.76,73562929.0,0.03122,0.16704
2016-12-31,RADL3,11.19,37476431.0,0.0329,0.16704
2017-01-31,RADL3,11.97,73449946.0,0.03074,0.16704
2017-02-28,RADL3,10.86,132069259.0,0.0357,0.16764
2017-03-31,RADL3,10.75,80699233.0,0.03614,0.16764
2017-04-30,RADL3,12.36,180458385.0,0.03278,0.17267
2017-05-31,RADL3,13.19,179677616.0,0.03073,0.17267
2017-06-30,RADL3,12.87,56954334.0,0.03155,0.17267
2017-07-31,RADL3,12.66,51013423.0,0.03106,0.15175
2017-08-31,RADL3,12.73,69404731.0,0.0309,0.15175
2017-09-30,RADL3,13.79,66196889.0,0.02862,0.15175
2017-10-31,RADL3,14.38,92950281.0,0.02857,0.15433
2017-11-30,RADL3,16.18,228694792.0,0.02543,0.15433
2017-12-31,RADL3,16.91,79542386.0,0.02439,0.15433
2018-01-31,RADL3,15.55,84434147.0,0.02649,0.15433
2018-02-28,RADL3,14.32,104118965.0,0.03045,0.16023
2018-03-31,RADL3,13.8,95527951.0,0.03163,0.16023
2018-04-30,RADL3,12.69,52500120.0,0.03436,0.16023
2018-05-31,RADL3,11.49,82574353.0,0.03822,0.16394
2018-06-30,RADL3,12.27,70561113.0,0.0359,0.16394
2018-07-31,RADL3,13.74,88510441.0,0.03155,0.14647
2018-08-31,RADL3,14.23,144361888.0,0.03049,0.14647
2018-09-30,RADL3,13.41,38822077.0,0.03237,0.14647
2018-10-31,RADL3,11.63,178351981.0,0.03608,0.14173
2018-11-30,RADL3,11.5,100203166.0,0.03647,0.14173
2018-12-31,RADL3,10.61,65640125.0,0.03954,0.14173
2019-01-31,RADL3,11.51,65592159.0,0.03654,0.14173
2019-02-28,RADL3,12.14,165849157.0,0.03248,0.13522
2019-03-31,RADL3,12.15,49927055.0,0.03254,0.13522
2019-04-30,RADL3,12.86,103638348.0,0.02964,0.1291
2019-05-31,RADL3,12.91,75844892.0,0.02952,0.1291
2019-06-30,RADL3,14.18,76142397.0,0.02701,0.1291
2019-07-31,RADL3,15.47,88380164.0,0.02483,0.1291
2019-08-31,RADL3,17.15,356914194.0,0.02329,0.13939
2019-09-30,RADL3,17.88,99742313.0,0.0224,0.13939
2019-10-31,RADL3,20.53,202947175.0,0.0278,0.1931
2019-11-30,RADL3,21.09,91961829.0,0.02708,0.1931
2019-12-31,RADL3,20.86,123286754.0,0.0274,0.1931
2020-01-31,RADL3,23.21,137097713.0,0.02468,0.1931
2020-02-29,RADL3,22.4,347056431.0,0.02766,0.21585
2020-03-31,RADL3,19.05,234055066.0,0.03244,0.21585
2020-04-30,RADL3,19.61,228824335.0,0.03392,0.21105
2020-05-31,RADL3,20.48,468245237.0,0.03251,0.21105
2020-06-30,RADL3,20.73,221573608.0,0.03217,0.21105
2020-07-31,RADL3,23.25,352769337.0,0.02875,0.21105
2020-08-31,RADL3,20.2,253899284.0,0.0294,0.18719
2020-09-30,RADL3,21.97,291534185.0,0.02715,0.18719
2020-10-31,RADL3,22.57,165778781.0,0.02146,0.13343
2020-11-30,RADL3,24.25,251174204.0,0.02001,0.13343
2020-12-31,RADL3,23.51,95715439.0,0.02064,0.13343
2021-01-31,RADL3,23.4,128065035.0,0.02073,0.13343
2021-02-28,RADL3,21.81,236202535.0,0.0222,0.13343
2021-03-31,RADL3,23.55,162979104.0,0.02172,0.1308
2021-04-30,RADL3,24.72,248217798.0,0.02071,0.1308
2021-05-31,RADL3,26.48,121208624.0,0.02091,0.13818
2021-06-30,RADL3,23.24,124767511.0,0.02378,0.13818
2021-07-31,RADL3,23.74,113779320.0,0.0233,0.13818
2021-08-31,RADL3,24.04,156021114.0,0.02996,0.16989
2021-09-30,RADL3,21.98,227942569.0,0.03267,0.16989
2021-10-31,RADL3,21.87,216914122.0,0.03284,0.16989
2021-11-30,RADL3,21.15,348927162.0,0.03518,0.17096
2021-12-31,RADL3,23.01,140403499.0,0.03249,0.17096
2022-01-31,RADL3,21.93,202656541.0,0.03403,0.17096
2022-02-28,RADL3,22.12,438354307.0,0.03439,0.1837
2022-03-31,RADL3,22.67,73669678.0,0.03358,0.1837
2022-04-30,RADL3,19.85,301433632.0,0.03825,0.1837
2022-05-31,RADL3,19.58,318384632.0,0.03697,0.16856
2022-06-30,RADL3,18.21,144421537.0,0.03962,0.16856
2022-07-31,RADL3,19.94,96076472.0,0.04253,0.18282
2022-08-31,RADL3,20.68,187758648.0,0.04107,0.18282
2022-09-30,RADL3,21.6,204207223.0,0.03939,0.18282
2022-10-31,RADL3,25.12,392956014.0,0.03689,0.20489
2022-11-30,RADL3,22.0,230247816.0,0.04186,0.20489
2022-12-31,RADL3,22.69,110831098.0,0.04073,0.20489
2023-01-31,RADL3,23.75,204053078.0,0.03899,0.20489
